"occurrenceID","basisOfRecord","eventDate","decimalLatitude","decimalLongitude","occurrenceStatus","countryCode","geodeticDatum","institutionCode","georeferenceProtocol","samplingProtocol","scientificName","scientificNameID","kingdom","taxonRank","coordinateUncertaintyInMeters","parentEventID"
"CCES_Drift-17_2018-11-20T15:44:08_ZC","MachineObservation","2018-11-20T15:44:08Z/2018-11-20T15:44:28Z",28.41217,-118.94875,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-20T18:56:08_ZC","MachineObservation","2018-11-20T18:56:08Z/2018-11-20T18:56:21Z",28.39077,-118.93752,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-20T19:00:23_ZC","MachineObservation","2018-11-20T19:00:23Z/2018-11-20T19:01:21Z",28.38966,-118.93663,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-20T19:08:38_ZC","MachineObservation","2018-11-20T19:08:38Z/2018-11-20T19:09:03Z",28.38966,-118.93663,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-20T19:16:01_ZC","MachineObservation","2018-11-20T19:16:01Z/2018-11-20T19:17:37Z",28.3879,-118.9349,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T02:16:34_ZC","MachineObservation","2018-11-21T02:16:34Z/2018-11-21T02:16:57Z",28.34568,-118.90137,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T04:05:17_ZC","MachineObservation","2018-11-21T04:05:17Z/2018-11-21T04:05:18Z",28.33766,-118.89546,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T04:09:25_ZC","MachineObservation","2018-11-21T04:09:25Z/2018-11-21T04:09:26Z",28.33766,-118.89546,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T04:12:28_ZC","MachineObservation","2018-11-21T04:12:28Z/2018-11-21T04:12:55Z",28.33636,-118.8942,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T04:25:15_ZC","MachineObservation","2018-11-21T04:25:15Z/2018-11-21T04:25:16Z",28.33636,-118.8942,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T04:29:18_ZC","MachineObservation","2018-11-21T04:29:18Z/2018-11-21T04:29:21Z",28.3352,-118.89314,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T06:49:49_ZC","MachineObservation","2018-11-21T06:49:49Z/2018-11-21T06:49:58Z",28.32405,-118.8846,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T07:36:24_ZC","MachineObservation","2018-11-21T07:36:24Z/2018-11-21T07:37:48Z",28.32149,-118.88144,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T07:49:33_ZC","MachineObservation","2018-11-21T07:49:33Z/2018-11-21T07:49:35Z",28.32081,-118.87982,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T10:44:21_ZC","MachineObservation","2018-11-21T10:44:21Z/2018-11-21T10:44:35Z",28.30748,-118.85832,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T12:16:18_ZC","MachineObservation","2018-11-21T12:16:18Z/2018-11-21T12:17:53Z",28.29877,-118.84811,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T13:16:00_ZC","MachineObservation","2018-11-21T13:16:00Z/2018-11-21T13:17:07Z",28.29431,-118.84175,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T13:20:00_ZC","MachineObservation","2018-11-21T13:20:00Z/2018-11-21T13:21:57Z",28.29431,-118.84175,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T13:24:00_ZC","MachineObservation","2018-11-21T13:24:00Z/2018-11-21T13:25:23Z",28.29431,-118.84175,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T13:28:00_ZC","MachineObservation","2018-11-21T13:28:00Z/2018-11-21T13:29:05Z",28.29325,-118.83988,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T13:32:01_ZC","MachineObservation","2018-11-21T13:32:01Z/2018-11-21T13:33:58Z",28.29325,-118.83988,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T13:36:04_ZC","MachineObservation","2018-11-21T13:36:04Z/2018-11-21T13:37:50Z",28.29325,-118.83988,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T13:44:00_ZC","MachineObservation","2018-11-21T13:44:00Z/2018-11-21T13:44:21Z",28.29224,-118.83778,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T16:44:00_ZC","MachineObservation","2018-11-21T16:44:00Z/2018-11-21T16:45:02Z",28.2781,-118.82276,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T17:28:01_ZC","MachineObservation","2018-11-21T17:28:01Z/2018-11-21T17:28:06Z",28.27435,-118.81958,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T17:32:38_ZC","MachineObservation","2018-11-21T17:32:38Z/2018-11-21T17:32:38Z",28.27435,-118.81958,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T17:36:37_ZC","MachineObservation","2018-11-21T17:36:37Z/2018-11-21T17:36:40Z",28.27435,-118.81958,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T20:08:18_ZC","MachineObservation","2018-11-21T20:08:18Z/2018-11-21T20:09:12Z",28.26305,-118.80643,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T20:12:07_ZC","MachineObservation","2018-11-21T20:12:07Z/2018-11-21T20:12:26Z",28.26216,-118.80505,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T20:28:00_ZC","MachineObservation","2018-11-21T20:28:00Z/2018-11-21T20:28:02Z",28.26136,-118.80374,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T20:33:24_ZC","MachineObservation","2018-11-21T20:33:24Z/2018-11-21T20:33:39Z",28.26136,-118.80374,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T20:36:25_ZC","MachineObservation","2018-11-21T20:36:25Z/2018-11-21T20:36:33Z",28.26136,-118.80374,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T20:45:40_ZC","MachineObservation","2018-11-21T20:45:40Z/2018-11-21T20:45:40Z",28.26044,-118.80197,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T22:48:46_ZC","MachineObservation","2018-11-21T22:48:46Z/2018-11-21T22:49:41Z",28.25376,-118.78893,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-21T23:04:35_ZC","MachineObservation","2018-11-21T23:04:35Z/2018-11-21T23:04:41Z",28.25294,-118.78703,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T02:41:05_ZC","MachineObservation","2018-11-22T02:41:05Z/2018-11-22T02:41:30Z",28.24289,-118.75888,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T02:44:47_ZC","MachineObservation","2018-11-22T02:44:47Z/2018-11-22T02:45:05Z",28.24289,-118.75888,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T04:08:49_ZC","MachineObservation","2018-11-22T04:08:49Z/2018-11-22T04:09:13Z",28.2387,-118.74806,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T04:13:38_ZC","MachineObservation","2018-11-22T04:13:38Z/2018-11-22T04:13:55Z",28.2387,-118.74806,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T04:16:53_ZC","MachineObservation","2018-11-22T04:16:53Z/2018-11-22T04:17:10Z",28.2387,-118.74806,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T04:24:13_ZC","MachineObservation","2018-11-22T04:24:13Z/2018-11-22T04:24:49Z",28.23795,-118.74667,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T04:28:00_ZC","MachineObservation","2018-11-22T04:28:00Z/2018-11-22T04:29:57Z",28.23795,-118.74667,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T04:32:43_ZC","MachineObservation","2018-11-22T04:32:43Z/2018-11-22T04:33:39Z",28.23795,-118.74667,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T04:36:00_ZC","MachineObservation","2018-11-22T04:36:00Z/2018-11-22T04:37:15Z",28.23795,-118.74667,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T04:45:48_ZC","MachineObservation","2018-11-22T04:45:48Z/2018-11-22T04:45:59Z",28.23733,-118.74556,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T06:33:07_ZC","MachineObservation","2018-11-22T06:33:07Z/2018-11-22T06:33:10Z",28.23255,-118.73627,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T06:37:11_ZC","MachineObservation","2018-11-22T06:37:11Z/2018-11-22T06:37:17Z",28.23201,-118.73517,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T06:40:31_ZC","MachineObservation","2018-11-22T06:40:31Z/2018-11-22T06:40:33Z",28.23201,-118.73517,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T06:44:00_ZC","MachineObservation","2018-11-22T06:44:00Z/2018-11-22T06:44:01Z",28.23201,-118.73517,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T08:28:57_ZC","MachineObservation","2018-11-22T08:28:57Z/2018-11-22T08:28:59Z",28.22989,-118.72566,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T08:32:26_ZC","MachineObservation","2018-11-22T08:32:26Z/2018-11-22T08:33:28Z",28.22989,-118.72566,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T08:36:50_ZC","MachineObservation","2018-11-22T08:36:50Z/2018-11-22T08:37:23Z",28.22989,-118.7245,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T08:40:00_ZC","MachineObservation","2018-11-22T08:40:00Z/2018-11-22T08:41:45Z",28.22989,-118.7245,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T08:44:42_ZC","MachineObservation","2018-11-22T08:44:42Z/2018-11-22T08:45:36Z",28.22989,-118.7245,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T08:48:00_ZC","MachineObservation","2018-11-22T08:48:00Z/2018-11-22T08:48:17Z",28.22989,-118.7245,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T08:52:01_ZC","MachineObservation","2018-11-22T08:52:01Z/2018-11-22T08:52:47Z",28.22955,-118.72259,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T10:16:08_ZC","MachineObservation","2018-11-22T10:16:08Z/2018-11-22T10:17:38Z",28.2284,-118.71478,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T10:20:00_ZC","MachineObservation","2018-11-22T10:20:00Z/2018-11-22T10:21:39Z",28.2284,-118.71478,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T10:24:00_ZC","MachineObservation","2018-11-22T10:24:00Z/2018-11-22T10:25:51Z",28.22839,-118.71288,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T10:28:00_ZC","MachineObservation","2018-11-22T10:28:00Z/2018-11-22T10:29:49Z",28.22839,-118.71288,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
"CCES_Drift-17_2018-11-22T10:32:00_ZC","MachineObservation","2018-11-22T10:32:00Z/2018-11-22T10:33:58Z",28.22839,-118.71288,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-17_2018-10-31T00:07:02Z"
